#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-17T13:33:55 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ605204e729e7	
#INFO	-out.max=unlimited	
#INFO	queryParameters=7	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-source=J/A+A/616/A10/tablea1b
#

#RESOURCE=yCat_36160010
#Name: J/A+A/616/A10
#Title: 46 open clusters GaiaDR2 HR diagrams (Gaia Collaboration, 2018)
#Coosys	J2000_2000.000:	eq_FK5 J2000
#Table	J_A_A_616_A10_tablea1b:
#Name: J/A+A/616/A10/tablea1b
#Title: Stars in 37 open clusters beyond 250pc
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	Source	(I22)	Source identifier in Gaia DR2 (source_id)	[ucd=meta.id]
#Column	Cluster	(A8)	Cluster identifier	[ucd=meta.id.parent]
#Column	RAdeg	(F9.5)	Right Ascension (ICRS), epoch 2015.5	[ucd=pos.eq.ra]
#Column	DEdeg	(F9.5)	Declination (ICRS), epoch 2015.5	[ucd=pos.eq.dec]
#Column	Gmag	(F6.3)	Gaia G mean magnitude	[ucd=phot.mag;em.opt]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	_RA	(F9.5)	Right Ascension (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Declination (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.dec;meta.main]
_RAJ2000|_DEJ2000|Source|Cluster|RAdeg|DEdeg|Gmag|Simbad|_RA|_DE
115.4173519|-14.7577089|   3029213500138411776|NGC2437 |115.41734|-14.75771|14.102|Simbad|115.41735|-14.75771
115.3729100|-14.8780417|   3029205696177169536|NGC2437 |115.37289|-14.87804|17.828|Simbad|115.37291|-14.87804
115.0528508|-14.8100358|   3029220921842363264|NGC2437 |115.05283|-14.81003|13.794|Simbad|115.05285|-14.81004
115.3466911|-14.9100275|   3029205288161154432|NGC2437 |115.34667|-14.91003|13.832|Simbad|115.34669|-14.91003
115.4658536|-14.8339100|   3029209239530852736|NGC2437 |115.46584|-14.83391|11.857|Simbad|115.46585|-14.83391
115.5902222|-14.8031653|   3029209961085182848|NGC2437 |115.59021|-14.80316|16.917|Simbad|115.59022|-14.80317
115.4544750|-14.8208142|   3029209308250332800|NGC2437 |115.45446|-14.82081|16.870|Simbad|115.45447|-14.82081
115.3736664|-14.9520108|   3029201955266531584|NGC2437 |115.37365|-14.95201|13.447|Simbad|115.37367|-14.95201
115.5399011|-14.9278108|   3029160448702352256|NGC2437 |115.53988|-14.92781|15.546|Simbad|115.53990|-14.92781
115.3505097|-14.9152186|   3029202333223654016|NGC2437 |115.35049|-14.91522|13.457|Simbad|115.35051|-14.91522
115.4495564|-14.8101719|   3029212263187831296|NGC2437 |115.44954|-14.81017|13.630|Simbad|115.44956|-14.81017
115.4211058|-14.7652658|   3029213500138412928|NGC2437 |115.42109|-14.76526|16.928|Simbad|115.42111|-14.76527
115.2815794|-14.9067406|   3029205455658908032|NGC2437 |115.28156|-14.90674|19.619|Simbad|115.28158|-14.90674
115.4085461|-14.8709564|   3029202882979361152|NGC2437 |115.40853|-14.87095|14.693|Simbad|115.40855|-14.87096
115.1622003|-14.9762447|   3029180549149774720|NGC2437 |115.16218|-14.97624|16.814|Simbad|115.16220|-14.97624
115.0847481|-14.8825497|   3029217275405225728|NGC2437 |115.08473|-14.88255|19.061|Simbad|115.08475|-14.88255
115.1676728|-14.9755417|   3029180544848346368|NGC2437 |115.16766|-14.97554|14.956|Simbad|115.16767|-14.97554
115.3335631|-14.7479481|   3029225113730082944|NGC2437 |115.33355|-14.74795|15.605|Simbad|115.33356|-14.74795
115.3734047|-14.9177433|   3029202260203210880|NGC2437 |115.37338|-14.91774|18.548|Simbad|115.37340|-14.91774
115.4062883|-14.7437914|   3029213568857890688|NGC2437 |115.40627|-14.74379|16.824|Simbad|115.40629|-14.74379
115.4374917|-14.6620758|   3029227656350516864|NGC2437 |115.43748|-14.66208|17.133|Simbad|115.43749|-14.66208
115.4596706|-14.7778808|   3029212503705961472|NGC2437 |115.45965|-14.77788|18.009|Simbad|115.45967|-14.77788
115.2929669|-14.6868981|   3029226831717005056|NGC2437 |115.29295|-14.68690|16.004|Simbad|115.29297|-14.68690
115.4609547|-14.9540517|   3029201405510610048|NGC2437 |115.46094|-14.95405|16.682|Simbad|115.46095|-14.95405
115.3225028|-14.8235236|   3029206971788296704|NGC2437 |115.32249|-14.82352|14.556|Simbad|115.32250|-14.82352
115.4949269|-14.8757389|   3029207830781576960|NGC2437 |115.49491|-14.87574|16.892|Simbad|115.49493|-14.87574
115.3784917|-14.5606100|   3029232187535975680|NGC2437 |115.37847|-14.56061|18.273|Simbad|115.37849|-14.56061
115.4255758|-14.7622961|   3029213500138406528|NGC2437 |115.42556|-14.76229|14.404|Simbad|115.42558|-14.76230
115.4442028|-14.7918978|   3029212366267040256|NGC2437 |115.44419|-14.79190|13.428|Simbad|115.44420|-14.79190
115.0932658|-15.1158431|   3029177078809259392|NGC2437 |115.09325|-15.11584|19.173|Simbad|115.09327|-15.11584
115.4120189|-14.8740658|   3029202814259881984|NGC2437 |115.41200|-14.87406|16.528|Simbad|115.41202|-14.87407
115.2653728|-15.0486878|   3029199614505257216|NGC2437 |115.26536|-15.04868|14.115|Simbad|115.26537|-15.04869
115.2537372|-14.7985897|   3029219130835091968|NGC2437 |115.25372|-14.79859|18.474|Simbad|115.25374|-14.79859
115.3802553|-14.6693203|   3029227411532268800|NGC2437 |115.38024|-14.66931|19.476|Simbad|115.38026|-14.66932
115.4521072|-14.8988647|   3029207658982957824|NGC2437 |115.45209|-14.89886|11.936|Simbad|115.45211|-14.89886
115.4821542|-14.7655375|   3029213981174669952|NGC2437 |115.48214|-14.76554|13.160|Simbad|115.48215|-14.76554
115.2742114|-14.9075906|   3029203978190156288|NGC2437 |115.27419|-14.90759|18.968|Simbad|115.27421|-14.90759
115.3581936|-14.9235594|   3029202230144435200|NGC2437 |115.35818|-14.92356|15.074|Simbad|115.35819|-14.92356
115.1743411|-14.9994639|   3029179758875794432|NGC2437 |115.17432|-14.99946|15.112|Simbad|115.17434|-14.99946
115.5148028|-14.8442786|   3029208346179159936|NGC2437 |115.51479|-14.84428|14.457|Simbad|115.51480|-14.84428
115.3875225|-14.7996597|   3029212190167941504|NGC2437 |115.38751|-14.79966|18.887|Simbad|115.38752|-14.79966
115.4246753|-14.8211475|   3029211949649717760|NGC2437 |115.42466|-14.82114|17.377|Simbad|115.42468|-14.82115
115.3658269|-14.8001983|   3029212847303486080|NGC2437 |115.36581|-14.80020|12.558|Simbad|115.36583|-14.80020
115.5055294|-14.8904617|   3029207555903668608|NGC2437 |115.50551|-14.89046|16.759|Simbad|115.50553|-14.89046
115.4506128|-14.8980236|   3029207658982958720|NGC2437 |115.45060|-14.89802|13.509|Simbad|115.45061|-14.89802
115.1876969|-14.5944358|   3029231298473468160|NGC2437 |115.18768|-14.59443|19.419|Simbad|115.18770|-14.59444
115.2764150|-14.6943539|   3029226449459559808|NGC2437 |115.27640|-14.69435|19.147|Simbad|115.27641|-14.69435
115.5162556|-14.8788247|   3029207933860767488|NGC2437 |115.51624|-14.87882|15.299|Simbad|115.51626|-14.87882
115.5755494|-14.9875614|   3029159039953081344|NGC2437 |115.57553|-14.98756|17.011|Simbad|115.57555|-14.98756
115.7334808|-14.9106606|   3029158657696131200|NGC2437 |115.73346|-14.91066|19.497|Simbad|115.73348|-14.91066
115.4088433|-14.9913436|   3029200752675675008|NGC2437 |115.40883|-14.99134|18.353|Simbad|115.40884|-14.99134
115.3955736|-14.6952406|   3029227102294588544|NGC2437 |115.39556|-14.69524|19.178|Simbad|115.39557|-14.69524
115.3737139|-14.9479281|   3029201955266527872|NGC2437 |115.37370|-14.94793|17.167|Simbad|115.37371|-14.94793
115.3802636|-14.9584742|   3029201199352283904|NGC2437 |115.38025|-14.95847|14.783|Simbad|115.38026|-14.95847
115.2620994|-14.7729783|   3029219272574669696|NGC2437 |115.26208|-14.77298|14.878|Simbad|115.26210|-14.77298
115.3365797|-14.7585272|   3029225045010611072|NGC2437 |115.33656|-14.75853|16.401|Simbad|115.33658|-14.75853
115.3124164|-14.8501725|   3029206765629900544|NGC2437 |115.31240|-14.85017|16.844|Simbad|115.31242|-14.85017
115.0627208|-15.0180747|   3029180171192772224|NGC2437 |115.06270|-15.01807|17.007|Simbad|115.06272|-15.01807
115.3253781|-14.7400692|   3029225113730087424|NGC2437 |115.32536|-14.74007|16.759|Simbad|115.32538|-14.74007
115.4627147|-14.9527872|   3029201405510606976|NGC2437 |115.46270|-14.95278|16.667|Simbad|115.46271|-14.95279
115.3603836|-14.7928228|   3029212916022963968|NGC2437 |115.36037|-14.79282|14.675|Simbad|115.36038|-14.79282
115.3543153|-14.5476817|   3029232466713659776|NGC2437 |115.35430|-14.54768|15.670|Simbad|115.35432|-14.54768
115.4715489|-14.8239781|   3029209269590841600|NGC2437 |115.47154|-14.82398|19.512|Simbad|115.47155|-14.82398
115.4500381|-14.9339428|   3029201680388514688|NGC2437 |115.45002|-14.93394|13.860|Simbad|115.45004|-14.93394
115.3880531|-14.8368758|   3029211782151597312|NGC2437 |115.38804|-14.83687|11.919|Simbad|115.38805|-14.83688
115.4166831|-14.8802731|   3029202814259880704|NGC2437 |115.41667|-14.88027|14.924|Simbad|115.41668|-14.88027
114.9230108|-14.8655086|   3029197621634893824|NGC2437 |114.92300|-14.86551|19.259|Simbad|114.92301|-14.86551
115.4673506|-14.8890511|   3029207689041963008|NGC2437 |115.46733|-14.88905|16.373|Simbad|115.46735|-14.88905
115.2237794|-14.7771908|   3029219955469510656|NGC2437 |115.22376|-14.77719|19.737|Simbad|115.22378|-14.77719
115.4688714|-14.8343875|   3029209239530850432|NGC2437 |115.46885|-14.83439|14.183|Simbad|115.46887|-14.83439
115.2767903|-14.9576022|   3029203501454876032|NGC2437 |115.27677|-14.95760|13.681|Simbad|115.27679|-14.95760
115.2582336|-14.9551483|   3029203531513385984|NGC2437 |115.25822|-14.95515|19.452|Simbad|115.25823|-14.95515
115.2394519|-14.9456133|   3029203806391328640|NGC2437 |115.23944|-14.94562|19.268|Simbad|115.23945|-14.94561
115.4763561|-14.9229514|   3029207379804212864|NGC2437 |115.47634|-14.92295|17.744|Simbad|115.47636|-14.92295
115.4128114|-14.8768767|   3029202809959154816|NGC2437 |115.41279|-14.87688|18.125|Simbad|115.41281|-14.87688
115.7053786|-14.9667417|   3029157837363254528|NGC2437 |115.70536|-14.96674|17.272|Simbad|115.70538|-14.96674
115.5221200|-14.9543381|   3029160100804102016|NGC2437 |115.52210|-14.95434|16.900|Simbad|115.52212|-14.95434
115.3362231|-14.5326947|   3029233291347381888|NGC2437 |115.33621|-14.53269|15.617|Simbad|115.33622|-14.53269
115.3136831|-14.6761089|   3029226659918275456|NGC2437 |115.31367|-14.67611|17.218|Simbad|115.31368|-14.67611
115.0124614|-14.8925417|   3029196865720989440|NGC2437 |115.01244|-14.89253|19.647|Simbad|115.01246|-14.89254
115.3526511|-14.7941581|   3029212916022974208|NGC2437 |115.35263|-14.79416|14.311|Simbad|115.35265|-14.79416
115.5106161|-14.7741056|   3029210991877405312|NGC2437 |115.51060|-14.77410|11.779|Simbad|115.51062|-14.77411
115.3064422|-14.8545725|   3029206765629911296|NGC2437 |115.30643|-14.85457|15.161|Simbad|115.30644|-14.85457
114.9670153|-15.1453583|   3029171680035181312|NGC2437 |114.96700|-15.14535|19.646|Simbad|114.96702|-15.14536
115.3859883|-14.8495581|   3029211782151609088|NGC2437 |115.38597|-14.84956|11.770|Simbad|115.38599|-14.84956
115.4957350|-14.8930911|   3029207727702372480|NGC2437 |115.49572|-14.89309|17.284|Simbad|115.49573|-14.89309
115.4253294|-14.9110325|   3029202505022248448|NGC2437 |115.42531|-14.91103|12.816|Simbad|115.42533|-14.91103
115.2648006|-14.8506528|   3029206623890182016|NGC2437 |115.26478|-14.85065|17.615|Simbad|115.26480|-14.85065
114.9264839|-14.9930289|   3029191265088181504|NGC2437 |114.92647|-14.99302|19.013|Simbad|114.92648|-14.99303
115.3860964|-14.6639983|   3029227411532272512|NGC2437 |115.38608|-14.66400|19.903|Simbad|115.38610|-14.66400
114.9553472|-14.8314917|   3029198072616452992|NGC2437 |114.95533|-14.83149|14.738|Simbad|114.95535|-14.83149
115.4332964|-14.9238533|   3029201749108004480|NGC2437 |115.43328|-14.92385|17.142|Simbad|115.43330|-14.92385
115.6377731|-14.9651758|   3029156566051820032|NGC2437 |115.63776|-14.96517|13.953|Simbad|115.63777|-14.96518
115.3347236|-14.7619719|   3029225045010615296|NGC2437 |115.33471|-14.76197|15.947|Simbad|115.33472|-14.76197
115.3527089|-14.5780878|   3029232054396802816|NGC2437 |115.35269|-14.57809|16.146|Simbad|115.35271|-14.57809
115.2975850|-14.7017200|   3029226247601457664|NGC2437 |115.29757|-14.70172|17.784|Simbad|115.29758|-14.70172
115.4345331|-14.8383942|   3029208891632963712|NGC2437 |115.43452|-14.83839|18.407|Simbad|115.43453|-14.83839
115.2482878|-14.9038403|   3029204704045713664|NGC2437 |115.24827|-14.90384|14.803|Simbad|115.24829|-14.90384
115.3095347|-14.8565669|   3029206765629909248|NGC2437 |115.30952|-14.85657|16.555|Simbad|115.30953|-14.85657
115.3882453|-14.8666736|   3029205833617148928|NGC2437 |115.38823|-14.86667|18.137|Simbad|115.38825|-14.86667
115.3388078|-14.6381822|   3029228480984344960|NGC2437 |115.33879|-14.63818|11.041|Simbad|115.33881|-14.63818
115.4140764|-14.8924144|   3029202608101462912|NGC2437 |115.41406|-14.89241|13.749|Simbad|115.41408|-14.89241
115.4614264|-14.8401469|   3029208861573740544|NGC2437 |115.46141|-14.84015|15.461|Simbad|115.46143|-14.84015
115.3852719|-14.9125189|   3029202638161239936|NGC2437 |115.38525|-14.91251|19.715|Simbad|115.38527|-14.91252
115.4153517|-14.8328389|   3029211850871032704|NGC2437 |115.41534|-14.83284|16.377|Simbad|115.41535|-14.83284
115.3773044|-14.7781656|   3029213049162097792|NGC2437 |115.37729|-14.77816|19.413|Simbad|115.37730|-14.77817
115.4672567|-14.8446378|   3029208655415305856|NGC2437 |115.46724|-14.84464|16.290|Simbad|115.46726|-14.84464
115.3286167|-14.6248219|   3029228584063562752|NGC2437 |115.32860|-14.62482|13.580|Simbad|115.32862|-14.62482
115.6976850|-14.9328081|   3029158146599699456|NGC2437 |115.69767|-14.93281|13.405|Simbad|115.69768|-14.93281
115.2867328|-14.8212825|   3029207109227294336|NGC2437 |115.28672|-14.82128|16.527|Simbad|115.28673|-14.82128
115.2017492|-14.8335083|   3029218585380017280|NGC2437 |115.20173|-14.83351|17.533|Simbad|115.20175|-14.83351
114.8037636|-15.2176217|   3029181064539857792|NGC2437 |114.80375|-15.21761|19.700|Simbad|114.80376|-15.21762
115.3831925|-14.8377225|   3029211988310034176|NGC2437 |115.38318|-14.83772|17.319|Simbad|115.38319|-14.83772
115.5909567|-14.7570069|   3029211301106069888|NGC2437 |115.59094|-14.75700|19.864|Simbad|115.59096|-14.75701
115.2815372|-15.1066656|   3029174914152645248|NGC2437 |115.28152|-15.10666|15.800|Simbad|115.28154|-15.10667
115.2903472|-14.6253836|   3029230091587879040|NGC2437 |115.29033|-14.62538|17.082|Simbad|115.29035|-14.62538
115.2926439|-14.8872169|   3029205494311809664|NGC2437 |115.29263|-14.88722|19.776|Simbad|115.29264|-14.88722
115.4027642|-14.8709747|   3029202882979367296|NGC2437 |115.40275|-14.87097|15.083|Simbad|115.40276|-14.87097
115.3755456|-14.9612428|   3029201852187321472|NGC2437 |115.37553|-14.96124|13.719|Simbad|115.37555|-14.96124
115.0283197|-14.9525739|   3029193159173868032|NGC2437 |115.02830|-14.95257|13.301|Simbad|115.02832|-14.95257
115.4909756|-14.8814625|   3029207762062107392|NGC2437 |115.49096|-14.88146|15.824|Simbad|115.49098|-14.88146
115.3944697|-14.8586047|   3029205837916868096|NGC2437 |115.39445|-14.85860|10.408|Simbad|115.39447|-14.85860
115.2899811|-14.9959250|   3029200443430513920|NGC2437 |115.28996|-14.99592|19.471|Simbad|115.28998|-14.99592
115.3462153|-14.7252147|   3029225526046905984|NGC2437 |115.34620|-14.72521|15.513|Simbad|115.34622|-14.72521
115.5009708|-14.7352764|   3029214359133360512|NGC2437 |115.50095|-14.73527|16.458|Simbad|115.50097|-14.73528
115.1766656|-14.9742269|   3029204012549647616|NGC2437 |115.17665|-14.97422|16.821|Simbad|115.17667|-14.97423
115.2798394|-14.9540417|   3029203501454870144|NGC2437 |115.27982|-14.95404|14.006|Simbad|115.27984|-14.95404
115.3405400|-14.7747292|   3029213186601054080|NGC2437 |115.34052|-14.77473|19.829|Simbad|115.34054|-14.77473
115.1724147|-14.7856714|   3029219719251382912|NGC2437 |115.17240|-14.78567|16.930|Simbad|115.17241|-14.78567
115.1302572|-14.9045894|   3029216416415449984|NGC2437 |115.13024|-14.90459|18.760|Simbad|115.13026|-14.90459
115.4088275|-14.8786978|   3029202814259889536|NGC2437 |115.40881|-14.87870|12.060|Simbad|115.40883|-14.87870
115.3965089|-14.7305975|   3029213843735799168|NGC2437 |115.39649|-14.73060|13.099|Simbad|115.39651|-14.73060
115.3751078|-14.6927014|   3029225697847019008|NGC2437 |115.37509|-14.69270|15.872|Simbad|115.37511|-14.69270
115.2774833|-14.6750283|   3029226900436491264|NGC2437 |115.27747|-14.67503|14.419|Simbad|115.27748|-14.67503
115.5373967|-14.6784689|   3029214973305647104|NGC2437 |115.53738|-14.67847|12.663|Simbad|115.53740|-14.67847
115.4299519|-14.9127442|   3029202505022244352|NGC2437 |115.42993|-14.91274|18.310|Simbad|115.42995|-14.91274
115.2847489|-14.8576286|   3029206452090564480|NGC2437 |115.28473|-14.85763| 9.409|Simbad|115.28475|-14.85763
115.4169533|-14.9928661|   3029200855754881408|NGC2437 |115.41694|-14.99286|14.594|Simbad|115.41695|-14.99287
115.4012914|-14.8388017|   3029211812210720768|NGC2437 |115.40128|-14.83880|19.546|Simbad|115.40129|-14.83880
115.6121664|-14.7722092|   3029210545200700544|NGC2437 |115.61215|-14.77221|13.830|Simbad|115.61217|-14.77221
115.3643536|-14.6871264|   3029225904003972480|NGC2437 |115.36434|-14.68713|14.643|Simbad|115.36435|-14.68713
115.5756750|-14.9993450|   3029158936873875712|NGC2437 |115.57566|-14.99934|16.567|Simbad|115.57567|-14.99934
115.5851856|-14.7305514|   3029211610352590336|NGC2437 |115.58517|-14.73055|15.263|Simbad|115.58519|-14.73055
115.4525300|-14.8899614|   3029208410596516864|NGC2437 |115.45251|-14.88996|18.393|Simbad|115.45253|-14.88996
115.2918803|-14.8463000|   3029206456392275968|NGC2437 |115.29186|-14.84630|17.140|Simbad|115.29188|-14.84630
115.6367219|-15.0316486|   3029155771476505216|NGC2437 |115.63671|-15.03165|12.476|Simbad|115.63672|-15.03165
115.3179431|-15.0348911|   3029198965969419136|NGC2437 |115.31793|-15.03489|14.887|Simbad|115.31794|-15.03489
115.3294864|-14.8507514|   3029206039774632704|NGC2437 |115.32947|-14.85075|16.685|Simbad|115.32949|-14.85075
115.2966258|-14.9056378|   3029205421299174144|NGC2437 |115.29661|-14.90564|18.073|Simbad|115.29663|-14.90564
115.4770950|-14.8045608|   3029209445689245184|NGC2437 |115.47708|-14.80456|16.576|Simbad|115.47709|-14.80456
115.3416253|-14.6583769|   3029226793056988416|NGC2437 |115.34161|-14.65838|17.000|Simbad|115.34163|-14.65838
115.3762589|-14.8434411|   3029206112794786176|NGC2437 |115.37624|-14.84344|13.229|Simbad|115.37626|-14.84344
115.3388531|-14.9247261|   3029202298863935232|NGC2437 |115.33884|-14.92473|16.692|Simbad|115.33885|-14.92473
115.5128328|-14.9181967|   3029207452824463616|NGC2437 |115.51282|-14.91819|12.773|Simbad|115.51283|-14.91820
114.8947436|-15.1232378|   3029183366641962752|NGC2437 |114.89473|-15.12324|19.716|Simbad|114.89474|-15.12324
115.3086767|-14.6634714|   3029226964855679616|NGC2437 |115.30866|-14.66347|18.563|Simbad|115.30868|-14.66347
115.6313667|-14.7630553|   3029210510840948096|NGC2437 |115.63135|-14.76305|14.338|Simbad|115.63137|-14.76306
115.4304947|-14.8630139|   3029208724134845952|NGC2437 |115.43048|-14.86301|15.085|Simbad|115.43049|-14.86301
115.2901314|-14.9523508|   3029203600234929664|NGC2437 |115.29011|-14.95235|18.653|Simbad|115.29013|-14.95235
115.5713308|-14.7101233|   3029214634009567104|NGC2437 |115.57131|-14.71012|17.129|Simbad|115.57133|-14.71012
115.2744472|-14.8204300|   3029207109227306112|NGC2437 |115.27443|-14.82043|17.550|Simbad|115.27445|-14.82043
115.3792725|-14.9874603|   3029200993193875712|NGC2437 |115.37926|-14.98746|14.065|Simbad|115.37927|-14.98746
115.1288781|-15.2003097|   3029172539027574144|NGC2437 |115.12886|-15.20031|18.127|Simbad|115.12888|-15.20031
115.1777167|-14.7445236|   3029223253999839104|NGC2437 |115.17770|-14.74452|18.040|Simbad|115.17772|-14.74452
115.3792708|-14.7129367|   3029225594766329728|NGC2437 |115.37925|-14.71293|15.046|Simbad|115.37927|-14.71294
115.4480664|-14.6989339|   3029215419984165120|NGC2437 |115.44805|-14.69893|17.854|Simbad|115.44807|-14.69893
115.4027267|-14.7953597|   3029212224527691264|NGC2437 |115.40271|-14.79536|16.165|Simbad|115.40273|-14.79536
115.0904325|-15.1158428|   3029177143232878080|NGC2437 |115.09041|-15.11584|19.894|Simbad|115.09043|-15.11584
115.6343567|-14.8361117|   3029163060042289152|NGC2437 |115.63434|-14.83611|13.100|Simbad|115.63436|-14.83611
114.8256872|-15.2548142|   3029168931258455040|NGC2437 |114.82567|-15.25481|18.266|Simbad|114.82569|-15.25481
115.3063039|-14.6666478|   3029226861775121536|NGC2437 |115.30629|-14.66665|10.987|Simbad|115.30630|-14.66665
115.1988244|-14.6831458|   3029229580497455104|NGC2437 |115.19881|-14.68314|14.091|Simbad|115.19882|-14.68315
115.4247750|-14.7877247|   3029212572425490688|NGC2437 |115.42476|-14.78772|11.294|Simbad|115.42477|-14.78772
115.2760114|-14.8235822|   3029207109227306880|NGC2437 |115.27599|-14.82358|16.246|Simbad|115.27601|-14.82358
115.3803983|-14.6394481|   3029228339243870208|NGC2437 |115.38038|-14.63945|12.437|Simbad|115.38040|-14.63945
115.0878269|-15.1322522|   3029176696556203392|NGC2437 |115.08781|-15.13225|16.930|Simbad|115.08783|-15.13225
115.2548222|-14.7658867|   3029219336994227968|NGC2437 |115.25480|-14.76588|19.635|Simbad|115.25482|-14.76589
115.2853903|-14.6174125|   3029230091587884544|NGC2437 |115.28537|-14.61741|18.902|Simbad|115.28539|-14.61741
115.3599522|-14.7458347|   3029213706296906112|NGC2437 |115.35993|-14.74583|15.696|Simbad|115.35995|-14.74583
115.3179617|-14.5858444|   3029231916957856640|NGC2437 |115.31794|-14.58584|17.606|Simbad|115.31796|-14.58584
115.7283747|-14.8685403|   3029161818791312384|NGC2437 |115.72836|-14.86853|18.534|Simbad|115.72837|-14.86854
115.3781942|-14.6534628|   3029227480250411520|NGC2437 |115.37818|-14.65346|13.699|Simbad|115.37819|-14.65346
115.3110756|-15.0160239|   3029200164258784000|NGC2437 |115.31106|-15.01602|18.846|Simbad|115.31108|-15.01602
115.3966228|-14.8746425|   3029202882979378432|NGC2437 |115.39661|-14.87464|13.307|Simbad|115.39662|-14.87464
115.3367803|-14.6428739|   3029228480984351232|NGC2437 |115.33676|-14.64287|15.558|Simbad|115.33678|-14.64287
115.3684044|-14.9175658|   3029202260204111616|NGC2437 |115.36839|-14.91756|19.902|Simbad|115.36840|-14.91757
115.2084106|-14.8495400|   3029216901752840576|NGC2437 |115.20840|-14.84954|16.943|Simbad|115.20841|-14.84954
115.0320814|-15.2210508|   3029167458089719936|NGC2437 |115.03206|-15.22105|17.467|Simbad|115.03208|-15.22105
115.1493047|-14.9459050|   3029204356149171328|NGC2437 |115.14929|-14.94590|19.154|Simbad|115.14930|-14.94590
115.0715961|-14.9037508|   3029193704624689792|NGC2437 |115.07158|-14.90375|18.901|Simbad|115.07160|-14.90375
115.6528028|-14.8689528|   3029162407207262208|NGC2437 |115.65279|-14.86895|15.212|Simbad|115.65280|-14.86895
115.4915447|-14.8708514|   3029207826480977408|NGC2437 |115.49153|-14.87085|15.202|Simbad|115.49154|-14.87085
115.4735531|-14.8121356|   3029209338310468096|NGC2437 |115.47354|-14.81213|17.020|Simbad|115.47355|-14.81214
115.0136189|-14.9319222|   3029193429746762112|NGC2437 |115.01360|-14.93192|18.467|Simbad|115.01362|-14.93192
115.3238206|-14.7229031|   3029225354249638400|NGC2437 |115.32380|-14.72290|14.004|Simbad|115.32382|-14.72290
115.3331692|-14.9063711|   3029205253801429248|NGC2437 |115.33315|-14.90637|10.598|Simbad|115.33317|-14.90637
